marca,modelo,categoria,conecta_por,plataformas,requiere,provee,no_compatible,nota
Intel,Core i5-14600KF,procesador,socket_lga1700,pc_escritorio,socket_lga1700,,notebook|macos,Va en placas con ese zocalo. No trae video integrado: necesita una placa de video para dar imagen.
Intel,Core i7-13700KF,procesador,socket_lga1700,pc_escritorio,socket_lga1700,,notebook|macos,Va en placas con ese zocalo. No trae video integrado: necesita una placa de video para dar imagen.
Intel,Core i7-14700KF,procesador,socket_lga1700,pc_escritorio,socket_lga1700,,notebook|macos,Va en placas con ese zocalo. No trae video integrado: necesita una placa de video para dar imagen.
Intel,Core i9-14900K,procesador,socket_lga1700,pc_escritorio,socket_lga1700,,notebook|macos,"Va en placas con ese zocalo. Trae video integrado, o sea que da imagen sin placa de video."
Mercusys,Halo H30G,router,wifi|rj45,windows|macos|linux|notebook|pc_escritorio|android|ios|smart_tv|ps5|ps4|xbox|nintendo_switch,rj45,,,Sistema mesh: se conecta al modem de tu proveedor por cable de red y repite la señal por toda la casa.
Mercusys,MR70X,router,wifi|rj45,windows|macos|linux|notebook|pc_escritorio|android|ios|smart_tv|ps5|ps4|xbox|nintendo_switch,rj45,,,Se conecta al modem de tu proveedor por cable de red. Le anda cualquier equipo con WiFi.
TP-Link,Archer AX23,router,wifi|rj45,windows|macos|linux|notebook|pc_escritorio|android|ios|smart_tv|ps5|ps4|xbox|nintendo_switch,rj45,,,Se conecta al modem de tu proveedor por cable de red. Le anda cualquier equipo con WiFi.
TP-Link,Archer AX55,router,wifi|rj45,windows|macos|linux|notebook|pc_escritorio|android|ios|smart_tv|ps5|ps4|xbox|nintendo_switch,rj45,,,Se conecta al modem de tu proveedor por cable de red. Le anda cualquier equipo con WiFi.
TP-Link,Archer AX73,router,wifi|rj45,windows|macos|linux|notebook|pc_escritorio|android|ios|smart_tv|ps5|ps4|xbox|nintendo_switch,rj45,,,Se conecta al modem de tu proveedor por cable de red. Le anda cualquier equipo con WiFi.
TP-Link,Archer C6,router,wifi|rj45,windows|macos|linux|notebook|pc_escritorio|android|ios|smart_tv|ps5|ps4|xbox|nintendo_switch,rj45,,,Se conecta al modem de tu proveedor por cable de red. Le anda cualquier equipo con WiFi.
TP-Link,Deco M4 Mesh,router,wifi|rj45,windows|macos|linux|notebook|pc_escritorio|android|ios|smart_tv|ps5|ps4|xbox|nintendo_switch,rj45,,,Sistema mesh: se conecta al modem de tu proveedor por cable de red y repite la señal por toda la casa.
TP-Link,Deco X50 Mesh,router,wifi|rj45,windows|macos|linux|notebook|pc_escritorio|android|ios|smart_tv|ps5|ps4|xbox|nintendo_switch,rj45,,,Sistema mesh: se conecta al modem de tu proveedor por cable de red y repite la señal por toda la casa.
Tenda,AC10,router,wifi|rj45,windows|macos|linux|notebook|pc_escritorio|android|ios|smart_tv|ps5|ps4|xbox|nintendo_switch,rj45,,,Se conecta al modem de tu proveedor por cable de red. Le anda cualquier equipo con WiFi.
Tenda,AC8,router,wifi|rj45,windows|macos|linux|notebook|pc_escritorio|android|ios|smart_tv|ps5|ps4|xbox|nintendo_switch,rj45,,,Se conecta al modem de tu proveedor por cable de red. Le anda cualquier equipo con WiFi.
Tenda,Nova MW6 Mesh,router,wifi|rj45,windows|macos|linux|notebook|pc_escritorio|android|ios|smart_tv|ps5|ps4|xbox|nintendo_switch,rj45,,,Sistema mesh: se conecta al modem de tu proveedor por cable de red y repite la señal por toda la casa.
Corsair,TC100 Relaxed,silla gamer,,,,,,No se conecta a nada: no tiene requisitos de compatibilidad con tu equipo.
Cougar,Armor S,silla gamer,,,,,,No se conecta a nada: no tiene requisitos de compatibilidad con tu equipo.
Cougar,Fusion,silla gamer,,,,,,No se conecta a nada: no tiene requisitos de compatibilidad con tu equipo.
DT3,Elise,silla gamer,,,,,,No se conecta a nada: no tiene requisitos de compatibilidad con tu equipo.
Gamemax,GCR07,silla gamer,,,,,,No se conecta a nada: no tiene requisitos de compatibilidad con tu equipo.
Gamemax,GCR08,silla gamer,,,,,,No se conecta a nada: no tiene requisitos de compatibilidad con tu equipo.
Noblechairs,Epic,silla gamer,,,,,,No se conecta a nada: no tiene requisitos de compatibilidad con tu equipo.
Noblechairs,Hero,silla gamer,,,,,,No se conecta a nada: no tiene requisitos de compatibilidad con tu equipo.
ProSeat,Ergo Mesh,silla gamer,,,,,,No se conecta a nada: no tiene requisitos de compatibilidad con tu equipo.
Redragon,Coeus,silla gamer,,,,,,No se conecta a nada: no tiene requisitos de compatibilidad con tu equipo.
Redragon,Fishbones,silla gamer,,,,,,No se conecta a nada: no tiene requisitos de compatibilidad con tu equipo.
Redragon,Gaia,silla gamer,,,,,,No se conecta a nada: no tiene requisitos de compatibilidad con tu equipo.
Redragon,King of War,silla gamer,,,,,,No se conecta a nada: no tiene requisitos de compatibilidad con tu equipo.
ADATA,Legend 800 1TB,ssd,ranura_m2_nvme,pc_escritorio|notebook,ranura_m2_nvme,,,Formato M.2 NVMe: necesita una ranura M.2 libre en la placa o en la notebook.
ADATA,Legend 800 2TB,ssd,ranura_m2_nvme,pc_escritorio|notebook,ranura_m2_nvme,,,Formato M.2 NVMe: necesita una ranura M.2 libre en la placa o en la notebook.
ADATA,Legend 800 500GB,ssd,ranura_m2_nvme,pc_escritorio|notebook,ranura_m2_nvme,,,Formato M.2 NVMe: necesita una ranura M.2 libre en la placa o en la notebook.
Crucial,MX500 SATA 1TB,ssd,conector_sata,pc_escritorio|notebook,conector_sata,,,Formato 2.5 pulgadas SATA: entra en cualquier PC y en la notebook que tenga bahia de disco.
Crucial,MX500 SATA 2TB,ssd,conector_sata,pc_escritorio|notebook,conector_sata,,,Formato 2.5 pulgadas SATA: entra en cualquier PC y en la notebook que tenga bahia de disco.
Crucial,MX500 SATA 500GB,ssd,conector_sata,pc_escritorio|notebook,conector_sata,,,Formato 2.5 pulgadas SATA: entra en cualquier PC y en la notebook que tenga bahia de disco.
Crucial,P3 Plus 1TB,ssd,ranura_m2_nvme,pc_escritorio|notebook,ranura_m2_nvme,,,Formato M.2 NVMe: necesita una ranura M.2 libre en la placa o en la notebook.
Crucial,P3 Plus 2TB,ssd,ranura_m2_nvme,pc_escritorio|notebook,ranura_m2_nvme,,,Formato M.2 NVMe: necesita una ranura M.2 libre en la placa o en la notebook.
Crucial,P3 Plus 500GB,ssd,ranura_m2_nvme,pc_escritorio|notebook,ranura_m2_nvme,,,Formato M.2 NVMe: necesita una ranura M.2 libre en la placa o en la notebook.
Crucial,P5 Plus 1TB,ssd,ranura_m2_nvme,pc_escritorio|notebook|ps5,ranura_m2_nvme,,,"Formato M.2 NVMe: necesita una ranura M.2 libre en la placa o en la notebook. Sirve para ampliar la PlayStation 5, que pide que le pongas un disipador."
Crucial,P5 Plus 2TB,ssd,ranura_m2_nvme,pc_escritorio|notebook|ps5,ranura_m2_nvme,,,"Formato M.2 NVMe: necesita una ranura M.2 libre en la placa o en la notebook. Sirve para ampliar la PlayStation 5, que pide que le pongas un disipador."
Crucial,P5 Plus 500GB,ssd,ranura_m2_nvme,pc_escritorio|notebook|ps5,ranura_m2_nvme,,,"Formato M.2 NVMe: necesita una ranura M.2 libre en la placa o en la notebook. Sirve para ampliar la PlayStation 5, que pide que le pongas un disipador."
Crucial,T500 1TB,ssd,ranura_m2_nvme,pc_escritorio|notebook|ps5,ranura_m2_nvme,,,"Formato M.2 NVMe: necesita una ranura M.2 libre en la placa o en la notebook. Sirve para ampliar la PlayStation 5, que pide que le pongas un disipador."
Crucial,T500 2TB,ssd,ranura_m2_nvme,pc_escritorio|notebook|ps5,ranura_m2_nvme,,,"Formato M.2 NVMe: necesita una ranura M.2 libre en la placa o en la notebook. Sirve para ampliar la PlayStation 5, que pide que le pongas un disipador."
Crucial,T500 500GB,ssd,ranura_m2_nvme,pc_escritorio|notebook|ps5,ranura_m2_nvme,,,"Formato M.2 NVMe: necesita una ranura M.2 libre en la placa o en la notebook. Sirve para ampliar la PlayStation 5, que pide que le pongas un disipador."
Kingston,A400 SATA 1TB,ssd,conector_sata,pc_escritorio|notebook,conector_sata,,,Formato 2.5 pulgadas SATA: entra en cualquier PC y en la notebook que tenga bahia de disco.
Kingston,A400 SATA 2TB,ssd,conector_sata,pc_escritorio|notebook,conector_sata,,,Formato 2.5 pulgadas SATA: entra en cualquier PC y en la notebook que tenga bahia de disco.
Kingston,A400 SATA 500GB,ssd,conector_sata,pc_escritorio|notebook,conector_sata,,,Formato 2.5 pulgadas SATA: entra en cualquier PC y en la notebook que tenga bahia de disco.
Kingston,Fury Renegade 1TB,ssd,ranura_m2_nvme,pc_escritorio|notebook|ps5,ranura_m2_nvme,,,"Formato M.2 NVMe: necesita una ranura M.2 libre en la placa o en la notebook. Sirve para ampliar la PlayStation 5, que pide que le pongas un disipador."
Kingston,Fury Renegade 2TB,ssd,ranura_m2_nvme,pc_escritorio|notebook|ps5,ranura_m2_nvme,,,"Formato M.2 NVMe: necesita una ranura M.2 libre en la placa o en la notebook. Sirve para ampliar la PlayStation 5, que pide que le pongas un disipador."
Kingston,Fury Renegade 500GB,ssd,ranura_m2_nvme,pc_escritorio|notebook|ps5,ranura_m2_nvme,,,"Formato M.2 NVMe: necesita una ranura M.2 libre en la placa o en la notebook. Sirve para ampliar la PlayStation 5, que pide que le pongas un disipador."
Kingston,KC3000 1TB,ssd,ranura_m2_nvme,pc_escritorio|notebook|ps5,ranura_m2_nvme,,,"Formato M.2 NVMe: necesita una ranura M.2 libre en la placa o en la notebook. Sirve para ampliar la PlayStation 5, que pide que le pongas un disipador."
Kingston,KC3000 2TB,ssd,ranura_m2_nvme,pc_escritorio|notebook|ps5,ranura_m2_nvme,,,"Formato M.2 NVMe: necesita una ranura M.2 libre en la placa o en la notebook. Sirve para ampliar la PlayStation 5, que pide que le pongas un disipador."
Kingston,KC3000 500GB,ssd,ranura_m2_nvme,pc_escritorio|notebook|ps5,ranura_m2_nvme,,,"Formato M.2 NVMe: necesita una ranura M.2 libre en la placa o en la notebook. Sirve para ampliar la PlayStation 5, que pide que le pongas un disipador."
Kingston,NV2 1TB,ssd,ranura_m2_nvme,pc_escritorio|notebook,ranura_m2_nvme,,,Formato M.2 NVMe: necesita una ranura M.2 libre en la placa o en la notebook.
Kingston,NV2 2TB,ssd,ranura_m2_nvme,pc_escritorio|notebook,ranura_m2_nvme,,,Formato M.2 NVMe: necesita una ranura M.2 libre en la placa o en la notebook.
Kingston,NV2 500GB,ssd,ranura_m2_nvme,pc_escritorio|notebook,ranura_m2_nvme,,,Formato M.2 NVMe: necesita una ranura M.2 libre en la placa o en la notebook.
Lexar,NM620 1TB,ssd,ranura_m2_nvme,pc_escritorio|notebook,ranura_m2_nvme,,,Formato M.2 NVMe: necesita una ranura M.2 libre en la placa o en la notebook.
Lexar,NM620 2TB,ssd,ranura_m2_nvme,pc_escritorio|notebook,ranura_m2_nvme,,,Formato M.2 NVMe: necesita una ranura M.2 libre en la placa o en la notebook.
Lexar,NM620 500GB,ssd,ranura_m2_nvme,pc_escritorio|notebook,ranura_m2_nvme,,,Formato M.2 NVMe: necesita una ranura M.2 libre en la placa o en la notebook.
Samsung,870 EVO SATA 1TB,ssd,conector_sata,pc_escritorio|notebook,conector_sata,,,Formato 2.5 pulgadas SATA: entra en cualquier PC y en la notebook que tenga bahia de disco.
Samsung,870 EVO SATA 2TB,ssd,conector_sata,pc_escritorio|notebook,conector_sata,,,Formato 2.5 pulgadas SATA: entra en cualquier PC y en la notebook que tenga bahia de disco.
Samsung,870 EVO SATA 500GB,ssd,conector_sata,pc_escritorio|notebook,conector_sata,,,Formato 2.5 pulgadas SATA: entra en cualquier PC y en la notebook que tenga bahia de disco.
Samsung,970 EVO Plus 1TB,ssd,ranura_m2_nvme,pc_escritorio|notebook,ranura_m2_nvme,,,Formato M.2 NVMe: necesita una ranura M.2 libre en la placa o en la notebook.
Samsung,970 EVO Plus 2TB,ssd,ranura_m2_nvme,pc_escritorio|notebook,ranura_m2_nvme,,,Formato M.2 NVMe: necesita una ranura M.2 libre en la placa o en la notebook.
Samsung,970 EVO Plus 500GB,ssd,ranura_m2_nvme,pc_escritorio|notebook,ranura_m2_nvme,,,Formato M.2 NVMe: necesita una ranura M.2 libre en la placa o en la notebook.
Samsung,980 1TB,ssd,ranura_m2_nvme,pc_escritorio|notebook,ranura_m2_nvme,,,Formato M.2 NVMe: necesita una ranura M.2 libre en la placa o en la notebook.
Samsung,980 2TB,ssd,ranura_m2_nvme,pc_escritorio|notebook,ranura_m2_nvme,,,Formato M.2 NVMe: necesita una ranura M.2 libre en la placa o en la notebook.
Samsung,980 500GB,ssd,ranura_m2_nvme,pc_escritorio|notebook,ranura_m2_nvme,,,Formato M.2 NVMe: necesita una ranura M.2 libre en la placa o en la notebook.
Samsung,980 PRO 1TB,ssd,ranura_m2_nvme,pc_escritorio|notebook|ps5,ranura_m2_nvme,,,"Formato M.2 NVMe: necesita una ranura M.2 libre en la placa o en la notebook. Sirve para ampliar la PlayStation 5, que pide que le pongas un disipador."
Samsung,980 PRO 2TB,ssd,ranura_m2_nvme,pc_escritorio|notebook|ps5,ranura_m2_nvme,,,"Formato M.2 NVMe: necesita una ranura M.2 libre en la placa o en la notebook. Sirve para ampliar la PlayStation 5, que pide que le pongas un disipador."
Samsung,980 PRO 500GB,ssd,ranura_m2_nvme,pc_escritorio|notebook|ps5,ranura_m2_nvme,,,"Formato M.2 NVMe: necesita una ranura M.2 libre en la placa o en la notebook. Sirve para ampliar la PlayStation 5, que pide que le pongas un disipador."
Samsung,990 PRO 1TB,ssd,ranura_m2_nvme,pc_escritorio|notebook|ps5,ranura_m2_nvme,,,"Formato M.2 NVMe: necesita una ranura M.2 libre en la placa o en la notebook. Sirve para ampliar la PlayStation 5, que pide que le pongas un disipador."
Samsung,990 PRO 2TB,ssd,ranura_m2_nvme,pc_escritorio|notebook|ps5,ranura_m2_nvme,,,"Formato M.2 NVMe: necesita una ranura M.2 libre en la placa o en la notebook. Sirve para ampliar la PlayStation 5, que pide que le pongas un disipador."
Samsung,990 PRO 500GB,ssd,ranura_m2_nvme,pc_escritorio|notebook|ps5,ranura_m2_nvme,,,"Formato M.2 NVMe: necesita una ranura M.2 libre en la placa o en la notebook. Sirve para ampliar la PlayStation 5, que pide que le pongas un disipador."
Seagate,FireCuda 530 1TB,ssd,ranura_m2_nvme,pc_escritorio|notebook|ps5,ranura_m2_nvme,,,"Formato M.2 NVMe: necesita una ranura M.2 libre en la placa o en la notebook. Sirve para ampliar la PlayStation 5, que pide que le pongas un disipador."
Seagate,FireCuda 530 2TB,ssd,ranura_m2_nvme,pc_escritorio|notebook|ps5,ranura_m2_nvme,,,"Formato M.2 NVMe: necesita una ranura M.2 libre en la placa o en la notebook. Sirve para ampliar la PlayStation 5, que pide que le pongas un disipador."
Seagate,FireCuda 530 500GB,ssd,ranura_m2_nvme,pc_escritorio|notebook|ps5,ranura_m2_nvme,,,"Formato M.2 NVMe: necesita una ranura M.2 libre en la placa o en la notebook. Sirve para ampliar la PlayStation 5, que pide que le pongas un disipador."
Western Digital,Black SN770 1TB,ssd,ranura_m2_nvme,pc_escritorio|notebook|ps5,ranura_m2_nvme,,,"Formato M.2 NVMe: necesita una ranura M.2 libre en la placa o en la notebook. Sirve para ampliar la PlayStation 5, que pide que le pongas un disipador."
Western Digital,Black SN770 2TB,ssd,ranura_m2_nvme,pc_escritorio|notebook|ps5,ranura_m2_nvme,,,"Formato M.2 NVMe: necesita una ranura M.2 libre en la placa o en la notebook. Sirve para ampliar la PlayStation 5, que pide que le pongas un disipador."
Western Digital,Black SN770 500GB,ssd,ranura_m2_nvme,pc_escritorio|notebook|ps5,ranura_m2_nvme,,,"Formato M.2 NVMe: necesita una ranura M.2 libre en la placa o en la notebook. Sirve para ampliar la PlayStation 5, que pide que le pongas un disipador."
Western Digital,Black SN850X 1TB,ssd,ranura_m2_nvme,pc_escritorio|notebook|ps5,ranura_m2_nvme,,,"Formato M.2 NVMe: necesita una ranura M.2 libre en la placa o en la notebook. Sirve para ampliar la PlayStation 5, que pide que le pongas un disipador."
Western Digital,Black SN850X 2TB,ssd,ranura_m2_nvme,pc_escritorio|notebook|ps5,ranura_m2_nvme,,,"Formato M.2 NVMe: necesita una ranura M.2 libre en la placa o en la notebook. Sirve para ampliar la PlayStation 5, que pide que le pongas un disipador."
Western Digital,Black SN850X 500GB,ssd,ranura_m2_nvme,pc_escritorio|notebook|ps5,ranura_m2_nvme,,,"Formato M.2 NVMe: necesita una ranura M.2 libre en la placa o en la notebook. Sirve para ampliar la PlayStation 5, que pide que le pongas un disipador."
Western Digital,Blue SN580 1TB,ssd,ranura_m2_nvme,pc_escritorio|notebook,ranura_m2_nvme,,,Formato M.2 NVMe: necesita una ranura M.2 libre en la placa o en la notebook.
Western Digital,Blue SN580 2TB,ssd,ranura_m2_nvme,pc_escritorio|notebook,ranura_m2_nvme,,,Formato M.2 NVMe: necesita una ranura M.2 libre en la placa o en la notebook.
Western Digital,Blue SN580 500GB,ssd,ranura_m2_nvme,pc_escritorio|notebook,ranura_m2_nvme,,,Formato M.2 NVMe: necesita una ranura M.2 libre en la placa o en la notebook.
Western Digital,Green SATA 1TB,ssd,conector_sata,pc_escritorio|notebook,conector_sata,,,Formato 2.5 pulgadas SATA: entra en cualquier PC y en la notebook que tenga bahia de disco.
Western Digital,Green SATA 2TB,ssd,conector_sata,pc_escritorio|notebook,conector_sata,,,Formato 2.5 pulgadas SATA: entra en cualquier PC y en la notebook que tenga bahia de disco.
Western Digital,Green SATA 500GB,ssd,conector_sata,pc_escritorio|notebook,conector_sata,,,Formato 2.5 pulgadas SATA: entra en cualquier PC y en la notebook que tenga bahia de disco.
Lenovo,Tab M10,tablet,puerto_usb_c|bluetooth|wifi,android,,puerto_usb_c|bluetooth|wifi,,Es Android y carga por USB-C. Le andan los teclados y auriculares Bluetooth.
Lenovo,Tab M11,tablet,puerto_usb_c|bluetooth|wifi,android,,puerto_usb_c|bluetooth|wifi,,Es Android y carga por USB-C. Le andan los teclados y auriculares Bluetooth.
Lenovo,Tab P11,tablet,puerto_usb_c|bluetooth|wifi,android,,puerto_usb_c|bluetooth|wifi,,Es Android y carga por USB-C. Le andan los teclados y auriculares Bluetooth.
Samsung,Galaxy Tab A8,tablet,puerto_usb_c|bluetooth|wifi,android,,puerto_usb_c|bluetooth|wifi,,Es Android y carga por USB-C. Le andan los teclados y auriculares Bluetooth.
Samsung,Galaxy Tab A9,tablet,puerto_usb_c|bluetooth|wifi,android,,puerto_usb_c|bluetooth|wifi,,Es Android y carga por USB-C. Le andan los teclados y auriculares Bluetooth.
Samsung,Galaxy Tab S6 Lite,tablet,puerto_usb_c|bluetooth|wifi,android,,puerto_usb_c|bluetooth|wifi,,Es Android y carga por USB-C. Le andan los teclados y auriculares Bluetooth.
Samsung,Galaxy Tab S9 FE,tablet,puerto_usb_c|bluetooth|wifi,android,,puerto_usb_c|bluetooth|wifi,,Es Android y carga por USB-C. Le andan los teclados y auriculares Bluetooth.
Xiaomi,Pad 6,tablet,puerto_usb_c|bluetooth|wifi,android,,puerto_usb_c|bluetooth|wifi,,Es Android y carga por USB-C. Le andan los teclados y auriculares Bluetooth.
Xiaomi,Redmi Pad SE,tablet,puerto_usb_c|bluetooth|wifi,android,,puerto_usb_c|bluetooth|wifi,,Es Android y carga por USB-C. Le andan los teclados y auriculares Bluetooth.
Asus,ROG Strix Scope II,teclado,puerto_usb_a,windows|macos|linux|notebook|pc_escritorio,puerto_usb_a,,,Con cable USB: entra en cualquier puerto USB libre.
Corsair,K55 RGB Pro,teclado,puerto_usb_a,windows|macos|linux|notebook|pc_escritorio,puerto_usb_a,,,Con cable USB: entra en cualquier puerto USB libre.
Corsair,K70 RGB Pro,teclado,puerto_usb_a,windows|macos|linux|notebook|pc_escritorio,puerto_usb_a,,,Con cable USB: entra en cualquier puerto USB libre.
Genius,KB-110X,teclado,puerto_usb_a,windows|macos|linux|notebook|pc_escritorio,puerto_usb_a,,,Con cable USB: entra en cualquier puerto USB libre.
Genius,Slimstar 130,teclado,puerto_usb_a,windows|macos|linux|notebook|pc_escritorio,puerto_usb_a,,,Con cable USB: entra en cualquier puerto USB libre.
HyperX,Alloy Core RGB,teclado,puerto_usb_a,windows|macos|linux|notebook|pc_escritorio,puerto_usb_a,,,Con cable USB: entra en cualquier puerto USB libre.
HyperX,Alloy Origins 60,teclado,puerto_usb_a,windows|macos|linux|notebook|pc_escritorio,puerto_usb_a,,,Con cable USB: entra en cualquier puerto USB libre.
HyperX,Alloy Origins Core,teclado,puerto_usb_a,windows|macos|linux|notebook|pc_escritorio,puerto_usb_a,,,Con cable USB: entra en cualquier puerto USB libre.
Keychron,K2,teclado,bluetooth|puerto_usb_c,windows|macos|linux|notebook|pc_escritorio,bluetooth|puerto_usb_a|puerto_usb_c,,,Anda por Bluetooth o con su cable USB-C; no trae receptor aparte.
Keychron,V3,teclado,puerto_usb_c,windows|macos|linux|notebook|pc_escritorio,puerto_usb_a|puerto_usb_c,,,Cable desmontable USB-C del lado del teclado; del otro lado entra en un USB comun.
Logitech,G213 Prodigy,teclado,puerto_usb_a,windows|macos|linux|notebook|pc_escritorio,puerto_usb_a,,,Con cable USB: entra en cualquier puerto USB libre.
Logitech,G413 TKL SE,teclado,puerto_usb_a,windows|macos|linux|notebook|pc_escritorio,puerto_usb_a,,,Con cable USB: entra en cualquier puerto USB libre.
Logitech,G915 TKL,teclado,bluetooth|receptor_usb,windows|macos|linux|notebook|pc_escritorio,puerto_usb_a|bluetooth,,,"Anda por Bluetooth o con su receptor USB, lo que tengas a mano."
Logitech,K120,teclado,puerto_usb_a,windows|macos|linux|notebook|pc_escritorio,puerto_usb_a,,,Con cable USB: entra en cualquier puerto USB libre.
Logitech,K380,teclado,bluetooth,windows|macos|linux|notebook|pc_escritorio|android|ios,bluetooth,,,"Bluetooth multidispositivo: se empareja con la compu, el celular o la tablet y se cambia con un boton."
Logitech,MX Keys S,teclado,bluetooth|receptor_usb,windows|macos|linux|notebook|pc_escritorio,puerto_usb_a|bluetooth,,,"Anda por Bluetooth o con su receptor USB, lo que tengas a mano."
Razer,BlackWidow V4,teclado,puerto_usb_a,windows|macos|linux|notebook|pc_escritorio,puerto_usb_a,,,Con cable USB: entra en cualquier puerto USB libre.
Razer,Huntsman Mini,teclado,puerto_usb_a,windows|macos|linux|notebook|pc_escritorio,puerto_usb_a,,,Con cable USB: entra en cualquier puerto USB libre.
Razer,Huntsman V3 Pro,teclado,puerto_usb_a,windows|macos|linux|notebook|pc_escritorio,puerto_usb_a,,,Con cable USB: entra en cualquier puerto USB libre.
Razer,Ornata V3,teclado,puerto_usb_a,windows|macos|linux|notebook|pc_escritorio,puerto_usb_a,,,Con cable USB: entra en cualquier puerto USB libre.
Redragon,K617 Fizz,teclado,puerto_usb_a,windows|macos|linux|notebook|pc_escritorio,puerto_usb_a,,,Con cable USB: entra en cualquier puerto USB libre.
Redragon,Kumara K552,teclado,puerto_usb_a,windows|macos|linux|notebook|pc_escritorio,puerto_usb_a,,,Con cable USB: entra en cualquier puerto USB libre.
Redragon,Vara K551,teclado,puerto_usb_a,windows|macos|linux|notebook|pc_escritorio,puerto_usb_a,,,Con cable USB: entra en cualquier puerto USB libre.
Redragon,Vata K580,teclado,puerto_usb_a,windows|macos|linux|notebook|pc_escritorio,puerto_usb_a,,,Con cable USB: entra en cualquier puerto USB libre.
AverMedia,PW313,webcam,puerto_usb_a,windows|macos|linux|notebook|pc_escritorio,puerto_usb_a|puerto_usb_c,,,"USB plug and play: anda en Zoom, Meet y cualquier programa de video sin instalar nada."
Genius,FaceCam 2000X,webcam,puerto_usb_a,windows|macos|linux|notebook|pc_escritorio,puerto_usb_a|puerto_usb_c,,,"USB plug and play: anda en Zoom, Meet y cualquier programa de video sin instalar nada."
Genius,QCam 6000,webcam,puerto_usb_a,windows|macos|linux|notebook|pc_escritorio,puerto_usb_a|puerto_usb_c,,,"USB plug and play: anda en Zoom, Meet y cualquier programa de video sin instalar nada."
Logitech,Brio 100,webcam,puerto_usb_a,windows|macos|linux|notebook|pc_escritorio,puerto_usb_a|puerto_usb_c,,,"USB plug and play: anda en Zoom, Meet y cualquier programa de video sin instalar nada."
Logitech,C270 HD,webcam,puerto_usb_a,windows|macos|linux|notebook|pc_escritorio,puerto_usb_a|puerto_usb_c,,,"USB plug and play: anda en Zoom, Meet y cualquier programa de video sin instalar nada."
Logitech,C920 HD Pro,webcam,puerto_usb_a,windows|macos|linux|notebook|pc_escritorio,puerto_usb_a|puerto_usb_c,,,"USB plug and play: anda en Zoom, Meet y cualquier programa de video sin instalar nada."
Logitech,C922 Pro,webcam,puerto_usb_a,windows|macos|linux|notebook|pc_escritorio,puerto_usb_a|puerto_usb_c,,,"USB plug and play: anda en Zoom, Meet y cualquier programa de video sin instalar nada."
Logitech,StreamCam,webcam,puerto_usb_c,windows|macos|linux|notebook|pc_escritorio,puerto_usb_a|puerto_usb_c,,,"USB plug and play: anda en Zoom, Meet y cualquier programa de video sin instalar nada."
Razer,Kiyo Pro,webcam,puerto_usb_a,windows|macos|linux|notebook|pc_escritorio,puerto_usb_a|puerto_usb_c,,,"USB plug and play: anda en Zoom, Meet y cualquier programa de video sin instalar nada."
Razer,Kiyo X,webcam,puerto_usb_a,windows|macos|linux|notebook|pc_escritorio,puerto_usb_a|puerto_usb_c,,,"USB plug and play: anda en Zoom, Meet y cualquier programa de video sin instalar nada."
